,name,categories,latitude,longitude,neighborhood,NPU
41,Chip Allen Fitness Center,Gym / Fitness Center,33.925039356310855,-84.34999101320541,,B
43,la Madeleine French Bakery & Café Perimeter,French Restaurant,33.929446,-84.347979,,B
44,Tin Lizzy's Cantina,Taco Place,33.92729188937944,-84.34292782486044,,A
45,Willy's Mexicana Grill,Burrito Place,33.91986424954674,-84.3521566510295,,B
46,Zoës Kitchen,Mediterranean Restaurant,33.92942647291786,-84.34731777128415,,B
47,Target,Big Box Store,33.93032607874254,-84.34167232881134,Perimeter Center,B
48,Sur La Table,Furniture / Home Store,33.92328471505812,-84.34105238173997,,B
49,Ulta Beauty,Cosmetics Shop,33.92660386264584,-84.34287799089827,,B
0,Vino Venue,Wine Bar,33.921262892511685,-84.31576560445052,,B
1,Farm Burger,Burger Joint,33.922744267502246,-84.31516761911848,,B
2,Goldberg's Bagel Co. & Deli,Bagel Shop,33.92274835251893,-84.31480974084353,,B
3,Morelli's Gourmet Ice Cream,Ice Cream Shop,33.922611598204895,-84.31503261717862,,B
4,Cafe Sababa,Middle Eastern Restaurant,33.927978310052936,-84.311546736379,,A
5,Grecian Gyro,Greek Restaurant,33.92156345700704,-84.31454570415139,,B
6,The Mad Italian,Pizza Place,33.919517,-84.30307,,B
7,Takorea,Korean Restaurant,33.92188413886249,-84.31468620865651,,B
9,La Botana,Mexican Restaurant,33.91956509894288,-84.30434087655652,,B
10,Starbucks,Coffee Shop,33.92175134605349,-84.3147984608213,,B
11,Kroger,Supermarket,33.9227545,-84.315829,,B
19,Brook Run Dog Park,Dog Run,33.9321275094045,-84.30239496870699,,B
23,Brook Run Park,Park,33.933562495358814,-84.29906576253467,,B
26,Cost Plus World Market,Furniture / Home Store,33.9334154094627,-84.334537411045,,B
30,Jason's Deli,Deli / Bodega,33.9323742196554,-84.33531748818658,,B
32,Nancy's Pizzeria - Perimeter Dunwoody,Pizza Place,33.932082222220814,-84.335558116436,,B
34,Corner Bakery Cafe,Bakery,33.927961,-84.336716,,B
35,Another Broken Egg Cafe,Breakfast Spot,33.933166,-84.336249,,B
40,Cafe Intermezzo,Café,33.92510893117569,-84.33570259117188,,B
41,Taki Japanese Steakhouse,Sushi Restaurant,33.931432067836155,-84.3325508542085,,B
47,California Pizza Kitchen,Pizza Place,33.928364,-84.33752,,B
48,Eye Elements,Optical Shop,33.92505074847729,-84.33603920590261,,B
3,Snackboxe Bistro,Asian Restaurant,33.908812109154354,-84.28797131456041,,B
10,Kura Revolving Sushi Bar,Sushi Restaurant,33.90815885509197,-84.28724280180249,,B
15,Miss Gogi,Korean Restaurant,33.90913744508436,-84.28792785749138,,B
17,Brook Run Kids Park,Playground,33.935449904167946,-84.29606421721219,,B
33,Yebisuya,Ramen Restaurant,33.908139586396715,-84.28710387645022,,B
46,Buzy Burrito Taqueria,Mexican Restaurant,33.92938496026379,-84.26702499389648,,B
16,Karaoke Melody,Karaoke Bar,33.913469069335584,-84.26120612934486,,B
20,QuikTrip,Convenience Store,33.92997436779375,-84.26539487235773,,B
23,Manila Mart,Filipino Restaurant,33.912939559488166,-84.2642386172084,,B
26,Sushi Yoko,Sushi Restaurant,33.93076210649486,-84.26326555047127,,B
27,Starship Enterprises,Miscellaneous Shop,33.90966167935358,-84.26570180796664,,B
28,Yi Fang Taiwan Fruit Tea,Bubble Tea Shop,33.906445,-84.26922,,B
32,Cho Dang Tofu House,BBQ Joint,33.91235883999831,-84.26321290783967,,B
39,Gyro Gyro,Greek Restaurant,33.9411897,-84.2713754,,B
47,Subway,Sandwich Place,33.919517999162615,-84.2561036843369,,B
49,La Casona,Latin American Restaurant,33.90275361146414,-84.27572391588276,,B
8,Hudlow Tennis Center,Tennis Court,33.92654060228916,-84.22598337096142,,B
11,Best Friend Park,Park,33.926486906094574,-84.22247381778696,,B
12,Martin's,Breakfast Spot,33.931482524963194,-84.22231770502634,,B
16,RaceTrac,Gas Station,33.942945,-84.23828,,B
20,Costa Verde Restaurant,Food,33.931539812157645,-84.22462567121946,,B
21,Bleu House Cafe,Sandwich Place,33.940510719980146,-84.21274307295515,,B
23,Mojito's Cuban-American Bistro,Cuban Restaurant,33.94187972586821,-84.21312055465103,,B
25,Taste of Britain,Gift Shop,33.94137701116836,-84.21349105273428,,B
26,D'Cuban Restaurant & Paleteria,Caribbean Restaurant,33.93140324687845,-84.22512355080167,,B
27,Thrasher Park,Park,33.943187186886114,-84.21362182861512,,B
28,JR's Log House Restaurant,BBQ Joint,33.940029,-84.24781,,B
29,Paizano's,Pizza Place,33.942457038440025,-84.21300496858949,,B
30,NCG - Peachtree Corners Cinema,Movie Theater,33.952913,-84.235761,,B
35,Bleu House Market,Comfort Food Restaurant,33.94120550134333,-84.21255545073704,,B
36,Sonic Drive-In,Fast Food Restaurant,33.9225436662687,-84.2140500323603,,B
38,The Crossing,Steakhouse,33.94219955075048,-84.21328028338222,,B
41,Willy's Mexicana Grill #7,Mexican Restaurant,33.951836407943226,-84.24115919641699,,B
44,QuikTrip,Convenience Store,33.92416316255967,-84.21635965438797,,A
46,Lillian Webb Park,Park,33.9414274202212,-84.21157847956928,,B
47,Panera Bread,Bakery,33.9510875,-84.2363106,,B
48,Natarica,Arepa Restaurant,33.94011244929432,-84.20961093081033,,B
26,Taste of Thai,Thai Restaurant,33.917192301091454,-84.20780657244549,,B
30,Sarah Donuts,Donut Shop,33.920329991843715,-84.21123200415843,,B
31,Zapata Taco and Tequila Bar,Mexican Restaurant,33.942476447811,-84.21287925767211,,B
34,Chase's Grille & Wingery,Wings Joint,33.943459265435926,-84.21082310881074,,B
35,Dominick's,Italian Restaurant,33.94108690324749,-84.21357211874303,,B
37,Jimmy John's,Sandwich Place,33.919836,-84.211252,,B
44,QuikTrip,Convenience Store,33.919468121079206,-84.19750919176896,,A
45,Bambū Dessert & Drinks,Dessert Shop,33.909763356734196,-84.20423363705684,,B
1,QuikTrip,Convenience Store,33.95094225736636,-84.4971735636528,East Cobb,B
3,Xdrenaline,Recreation Center,33.953457102571186,-84.50633759222089,,B
4,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.948727,-84.491813,,A
5,Williamson Brothers Bar-B-Q,BBQ Joint,33.95104435944757,-84.51069598396462,,B
6,Baldinos Giant Jersey Subs,Sandwich Place,33.95000947525153,-84.51202944010183,,B
7,Brazilian Wax by Andreia,Cosmetics Shop,33.949799735856814,-84.51262173995286,,B
8,La Carreta Tienda Hispana,Burrito Place,33.950485104186264,-84.51528260134747,,B
9,Andretti Indoor Karting & Games,Racetrack,33.95211496740154,-84.51540397542539,,B
10,Marietta Golf Center,Golf Course,33.96327584262901,-84.50312048752964,,B
11,Chick-fil-A,Fast Food Restaurant,33.966594,-84.4919126,,B
12,Marietta Antique Mall,Antique Shop,33.95178195155881,-84.51038074603915,,B
14,The Craft Beer Factory,Beer Garden,33.96837451015263,-84.49124760951184,,B
17,East Marietta Library,Library,33.95234412740454,-84.48794096916653,East Cobb,B
18,Lemon Grass,Thai Restaurant,33.96855214904559,-84.49179337232542,,B
19,Chick-fil-A,Fast Food Restaurant,33.9475351,-84.5194409,,B
21,Studio Movie Grill Marietta,Movie Theater,33.949101029947286,-84.51431675726505,,B
22,La Suprema Bakery,Bakery,33.9505918269658,-84.52096154443124,,B
23,The Wing Cafe and Tap House,Wings Joint,33.968453,-84.491674,,B
24,Pike Family Nursery,Flower Shop,33.962585,-84.496142,,B
25,Premier Aquatics,Pet Store,33.958631275091896,-84.50014387593393,,B
26,ALDI,Grocery Store,33.9674353,-84.4915742,,B
30,Giga-Bites Cafe,Gaming Cafe,33.96068695419057,-84.49945363016285,,B
31,AJ's Famous Seafood and PoBoys,Seafood Restaurant,33.96731642476538,-84.4885337971369,,B
32,RC's Southern Cooking With A Twist,Southern / Soul Food Restaurant,33.95103627991236,-84.50748927977642,,B
33,J. Christopher's,American Restaurant,33.96846242898773,-84.48797572713342,,B
34,Restaurant Depot,Kitchen Supply Store,33.95955498835213,-84.49994351854271,East Cobb,B
35,Darwin's,Rock Club,33.952753647057,-84.50533156977656,,B
36,Los Bravos Mexican Restaurant,Mexican Restaurant,33.96745303125088,-84.49111873849705,,B
37,Marietta Crawfish & Seafood,Seafood Restaurant,33.95043104900724,-84.5110792131481,,B
38,Ege Sushi,Sushi Restaurant,33.96721694298846,-84.48966990712752,,B
39,Cook Out,Fast Food Restaurant,33.95127624238123,-84.52128452242349,,B
40,Sherlock's Beer and Wine,Liquor Store,33.968906202202,-84.48907223271276,,B
42,Dunkin',Donut Shop,33.97463916889498,-84.47902719355994,,B
43,Jasmine Cafe And Hookah Bar,Hookah Bar,33.93859502464895,-84.50684097864455,,B
44,Sonny's BBQ,BBQ Joint,33.948341974971434,-84.51985445767212,,A
45,Saporito's Pizza,Pizza Place,33.97047652564088,-84.49003576109543,,B
46,Starbucks,Coffee Shop,33.97364001,-84.48063758,,B
47,Ken Stanton Music,Music Store,33.95315607811249,-84.52345321954857,,B
49,Publix,Grocery Store,33.97627682627232,-84.47863921425017,,B
21,East Cobb Park,Playground,33.97814843336897,-84.45292688200911,,B
22,Righteous 'Que,BBQ Joint,33.975607990370236,-84.4787270022897,,B
27,Indian Hills Country Club,Golf Course,33.96196675566142,-84.43610666374116,,B
33,Los Arcos,Mexican Restaurant,33.98013798119871,-84.46355159164523,,B
45,Peace Love and Pizza,Pizza Place,33.97545296027163,-84.47868628331841,,B
49,Mezza Luna Pasta and Seafood,Italian Restaurant,33.9671278,-84.48944513,,B
6,Loyal Q and Brew,BBQ Joint,33.963998827219896,-84.41110488524973,,B
7,Seed Kitchen & Bar,American Restaurant,33.979832766792036,-84.42812655403624,,B
8,Metro North Soccer Park,Soccer Field,33.949830951362536,-84.41692546870443,,B
9,Chicken Salad Chick,Café,33.98191535350253,-84.43087594427197,,B
10,Egg Harbor Cafe,Breakfast Spot,33.96591620031994,-84.41563119140449,,B
11,Sakura,Sushi Restaurant,33.96574018518914,-84.41056451324835,,B
13,Starbucks,Coffee Shop,33.95014372,-84.41186531,,B
14,Bagelicious,Bagel Shop,33.97946151109282,-84.42375561055479,,B
15,Yogli Mogli,Frozen Yogurt Shop,33.97940516145845,-84.42373290307623,,B
16,Trader Joe's,Grocery Store,33.98323092406469,-84.42643840329751,,B
17,Ted's Montana Grill,American Restaurant,33.964237,-84.411206,,B
18,Whole Foods Market,Grocery Store,33.98096180115735,-84.4274199416305,,B
19,Red Curry Thai,Thai Restaurant,33.965528365828334,-84.41389791004374,,B
20,Stem Wine Bar,Wine Bar,33.979898031678694,-84.42811418560645,,B
22,Marlow's Tavern,New American Restaurant,33.9799336,-84.42822,,B
24,Atlanta Swim Academy,Athletics & Sports,33.967229,-84.411311,,B
25,Sam's BBQ 1,BBQ Joint,33.965869177436296,-84.40645135977877,,B
30,Goldberg's Bagel Co. & Deli,Deli / Bodega,33.97516000046674,-84.41412735449467,,B
31,Fresh To Order,Restaurant,33.9822576171689,-84.42730438364028,,B
33,GTC Merchant's Walk Stadium 14,Multiplex,33.97829662760718,-84.427457259811,,B
34,Intrigue Salon,Health & Beauty Service,33.981370246342905,-84.42587800478404,,B
35,Half Price Books,Bookstore,33.9776268,-84.4197205,,B
36,Capozzi's NY Pizza,Pizza Place,33.98616572208976,-84.42446415858969,,B
38,The Queen's Pantry,Food & Drink Shop,33.98162898528034,-84.4280111918844,,B
39,Red Sky Tapas & Bar,Tapas Restaurant,33.97944369654743,-84.42257781252822,,B
40,The Bar Method,Gym / Fitness Center,33.980041,-84.424727,,B
43,la Madeleine French Bakery & Café East Cobb,French Restaurant,33.982129,-84.430951,,B
44,Chick-fil-A,Fast Food Restaurant,33.9778487,-84.4182304,East Cobb,A
46,"Dog city bakery, llc",Pet Store,33.98630951072341,-84.42400723783709,,B
48,Weight Watchers,Weight Loss Center,33.96413690939371,-84.40980694206681,,B
49,DICK'S Sporting Goods,Sporting Goods Shop,33.98610456476477,-84.4263062884199,,B
14,Kroger,Supermarket,33.96507480924396,-84.40892191263623,,B
20,Johnny's New York Style Pizza,Pizza Place,33.965476,-84.41083,,B
28,Wine Shop At Parkaire,Wine Shop,33.964555594955115,-84.41118887756862,,B
29,Publix,Grocery Store,33.977125431416276,-84.41496101285965,,B
35,Abernathy Greenway Park and Playground,Playground,33.93647918916111,-84.38555173923989,,B
36,Drift Fish House and Oyster Bar,Seafood Restaurant,33.988054389083835,-84.42073281985193,,B
37,Nori Nori Japanese Buffet,Japanese Restaurant,33.937624697362935,-84.37904944348499,,B
42,Morgan Falls Overlook Park,Park,33.97092030490494,-84.37959843304523,,B
43,Bradley's Bar & Grill,Bar,33.96627018051011,-84.40624251310078,,B
44,Canton Cook II,Chinese Restaurant,33.937447026380354,-84.38046818484625,,A
49,Mediterranean Grill,Mediterranean Restaurant,33.97939427668131,-84.42243973750377,,B
10,Poke Bar,Asian Restaurant,33.935504099390926,-84.37866504424284,,B
13,LA Fitness,Gym / Fitness Center,33.9374252755509,-84.38112317236204,,B
22,Sandy Springs Tennis Center,Tennis Court,33.93814479691007,-84.37202203020047,,B
28,Sky Gym Aerial & Cirque Arts,Gym / Fitness Center,33.9416900668403,-84.37439670650862,,B
31,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.933403,-84.379775,,B
36,Hammocks Trading Company,Seafood Restaurant,33.9541756694148,-84.3654108043616,,B
39,Erawan Organic Thai,Thai Restaurant,33.961517462396145,-84.36440471355593,,B
43,Starbucks,Coffee Shop,33.93674017,-84.37770064,,B
44,The Savvy Cellar (The Savvy Cellars),Liquor Store,33.93785680839811,-84.38051423071035,,A
48,Bawarchi Biryani Point,Indian Restaurant,33.9359516692525,-84.37700310442649,,B
2,St. Jude the Apostle Catholic Church,Church,33.95024801187482,-84.3630164183615,,B
9,Big Trees Forest Preserve,Trail,33.964727022600705,-84.36304450444042,,B
15,HomeGoods,Furniture / Home Store,33.9324168703619,-84.3489695806056,,B
17,Vintage Pizzeria,Pizza Place,33.94854112595373,-84.33704909282366,,B
19,Piece of Cake,Bakery,33.93352829318766,-84.3492922852949,,B
20,Tropical Smoothie Cafe,Juice Bar,33.9321375,-84.3485565,,B
24,Publix,Grocery Store,33.96089823540125,-84.36431991119075,,B
25,Five Below,Discount Store,33.93244377052899,-84.3495970778069,,B
27,Mellow Mushroom,Pizza Place,33.950449,-84.335904,,B
28,Moondog Growlers,Beer Store,33.94700587279519,-84.33525664710116,,B
29,Village Burger,Burger Joint,33.94977179989585,-84.33291524270905,,B
37,Chick-fil-A,Fast Food Restaurant,33.9340459,-84.3500104,,B
41,Novo Cucina,Italian Restaurant,33.951231579491285,-84.3369630938301,,B
5,Wright's Gourmet Sandwich Shoppe,Deli / Bodega,33.94754936314893,-84.336717749408,,B
6,Bruster's Real Ice Cream,Ice Cream Shop,33.94836250791574,-84.33358158846275,,B
7,Publix,Grocery Store,33.95064794194596,-84.3376049982595,,B
8,Spruill Center for the Arts,Art Gallery,33.94483226430451,-84.33206355393438,,B
9,Marlow's Tavern,New American Restaurant,33.9498898,-84.3350834,,B
10,Dunwoody Nature Center,Park,33.9577141643059,-84.33084654706391,,B
11,The Fresh Market,Grocery Store,33.948304391358235,-84.33523340479351,,B
13,J. Christopher's,Breakfast Spot,33.947646976381016,-84.33628066346314,,B
16,Wasabi House,Sushi Restaurant,33.94848081980606,-84.33740317101014,,B
17,Classic Nails,Nail Salon,33.935256,-84.33789,,B
20,Moe's Southwest Grill,Mexican Restaurant,33.95104217603983,-84.33789989304495,,B
22,Dunwoody Village,Plaza,33.95041962362393,-84.33269353226933,,B
23,First Watch,Breakfast Spot,33.949844,-84.335265,,B
27,Eastern China Taste,Chinese Restaurant,33.951129268825795,-84.33761778198287,,B
28,Walgreens,Pharmacy,33.948695649885515,-84.33485805988312,,B
32,Briggs Vision Group,Optical Shop,33.946105731587025,-84.33260846529232,,B
34,Dunkin',Donut Shop,33.94621216457384,-84.33500429263563,,B
35,The UPS Store,Shipping Store,33.93520106826616,-84.33883258025168,,B
43,Dunwoody Tavern,Bar,33.947818657649684,-84.33696661487149,,B
46,Brazilian Body Wax,Spa,33.934677319306346,-84.33797828571834,,B
47,Crunch - Perimeter,Gym / Fitness Center,33.929888957052306,-84.34385343454778,,B
49,Joey D's Oak Room,American Restaurant,33.92942970014988,-84.34602029869983,,B
1,Dunwoody High School,High School,33.94574525645331,-84.31534767150879,,B
7,Dunwoody Country Club,Golf Course,33.966167090634414,-84.3122728123104,,B
9,E. 48th Street Market,Deli / Bodega,33.95831374953796,-84.30356735316306,,B
13,O'Brian's Tavern,Gastropub,33.95895037758325,-84.30192833406866,,B
26,Créma Café,Coffee Shop,33.95790864126435,-84.30233067814427,,B
29,Los Rancheros,Mexican Restaurant,33.96093610055018,-84.30198784154422,,B
33,Walmart Vision & Glasses,Optical Shop,33.933003345686636,-84.33375420985136,,B
42,Kroger,Supermarket,33.9607412,-84.3010718,,B
8,Windwood Hollow Park,Park,33.941946885306194,-84.27860843401857,,B
10,Yogli Mogli,Ice Cream Shop,33.95997094479561,-84.30072423983093,,B
12,Dunwoody Food Truck Thursdays,Food Truck,33.94173991237199,-84.30110610986509,,B
16,Brook Run Skate Park,Skate Park,33.93490451375822,-84.29763330487768,,B
17,Chick-fil-A,Fast Food Restaurant,33.9585275,-84.3028898,,B
21,Dagwood's Pizza,Pizza Place,33.9687457,-84.26019579999999,,B
22,SushiMito,Sushi Restaurant,33.96711846790691,-84.26058664343056,,B
23,Maximo's Gyro & Kabob,Greek Restaurant,33.94148823766417,-84.27017934930427,,B
26,Big Daves Cheesesteaks,Sandwich Place,33.94249849659211,-84.27108446068115,,B
32,MJCCA Fitness Center,Gym,33.94733724882748,-84.30545138754819,,B
33,Dollar Tree,Discount Store,33.966408772589915,-84.25690836519948,,B
35,"iLoveKickboxing - Alpharetta, GA",Gym / Fitness Center,33.9848027,-84.271463,,B
38,Happy Belly Food Truck,Food Truck,33.97850674584864,-84.29930731865305,,B
40,Horseshoe Bend Country Club,Golf Course,33.984239283973274,-84.2901820281188,,B
41,Orangetheory Fitness,Gym / Fitness Center,33.95857731232984,-84.30394499856796,,B
3,Life Time Athletic and Tennis Peachtree Corners,Sports Club,33.96285,-84.244475,Peachtree Forest,B
5,Tortugas Cuban Grill,Restaurant,33.954441574817366,-84.24365582628545,,B
11,Firehouse Subs,Sandwich Place,33.95266,-84.241722,,B
13,Tropical Caribbean Cuisine,Restaurant,33.95111330907354,-84.241008275179,,B
18,Loving Hut,Vegetarian / Vegan Restaurant,33.969063612968355,-84.25854273809806,,B
21,PetSmart,Pet Store,33.9535595,-84.2319454,,B
22,Dunkin',Donut Shop,33.966700855827526,-84.25621823799901,,B
23,Bojangles' Famous Chicken 'n Biscuits,Fast Food Restaurant,33.949687991508746,-84.24126237630844,,B
26,Buffalo Wild Wings - Peachtree Corners,Wings Joint,33.95292859605941,-84.2357075214386,,B
29,Ba Bellies,Gastropub,33.95643242254057,-84.23357930308725,,B
34,Dollar Tree,Discount Store,33.94317,-84.270804,,B
35,Publix,Grocery Store,33.95200719204997,-84.23260915097214,,B
37,BurgerFi,Restaurant,33.95144952177606,-84.23538484428971,,B
38,QuikTrip,Convenience Store,33.9419012898488,-84.2494214772619,,B
39,Frontera Mex-Mex Grill,Mexican Restaurant,33.9502957306483,-84.24138306293028,,B
40,Chick-fil-A,Fast Food Restaurant,33.9532623,-84.2346864,,B
42,Mazzy's Sports Bar & Grill,Sports Bar,33.95009945064002,-84.24228824856013,,B
43,Empire State Pizza and Growlers,Pizza Place,33.94136,-84.27137,,B
45,Starbucks,Coffee Shop,33.98558989892034,-84.27043126279521,,B
46,Las Tortas Locas,Mexican Restaurant,33.94431452799054,-84.24161510934229,,B
47,Panda Express,Chinese Restaurant,33.95281465991366,-84.23340665800485,,B
48,Sushi Uchi,Sushi Restaurant,33.985333121596895,-84.27064876878318,,B
17,Starbucks,Coffee Shop,33.951441510687204,-84.23228583427871,,B
19,T.J. Maxx,Department Store,33.9504243259507,-84.2309743164634,,B
20,Happy Sumo – Norcross,Japanese Restaurant,33.95307141148778,-84.23492944493724,,B
21,California Pizza Kitchen,Pizza Place,33.950748173776105,-84.23497244291165,,B
22,Smoothie King,Smoothie Shop,33.94931249702668,-84.23422190999926,,B
25,Hampton Atlanta/Peachtree Corners,Hotel,33.954151160772106,-84.23083662986755,,B
27,Cheeseburger Bobby's,Burger Joint,33.954549732133515,-84.23223544097746,,B
29,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.943266,-84.239169,,B
